,Gene ID,Log2Ratio,p-value,Max RPKM,Entrez To,Official Gene Symbol To,Species,Gene Name
15899,NM_015175,-2.78,0.00493,126334.67,23218,NBEAL2,Homo sapiens,neurobeachin like 2(NBEAL2)
15915,NM_001047980,-1.31,0.0151,876.42,343505,NBPF7P,Homo sapiens,"NBPF member 7, pseudogene(NBPF7P)"
15916,NM_031858,-1.44,0.0077,16322.06,4077,NBR1,Homo sapiens,NBR1 autophagy cargo receptor(NBR1)
15917,NM_005899,-1.0,0.00948,65035.8,4077,NBR1,Homo sapiens,NBR1 autophagy cargo receptor(NBR1)
15923,NM_001040626,-3.4,0.025,683.6,83988,NCALD,Homo sapiens,neurocalcin delta(NCALD)
15955,NM_000631,-4.6,0.0249,24.29,4689,NCF4,Homo sapiens,neutrophil cytosolic factor 4(NCF4)
15964,NM_207363,-4.78,0.0121,11231.53,344148,NCKAP5,Homo sapiens,NCK associated protein 5(NCKAP5)
15965,NM_207481,-2.53,0.000597,123.17,344148,NCKAP5,Homo sapiens,NCK associated protein 5(NCKAP5)
15972,NM_147233,-1.71,0.0328,7205.13,8648,NCOA1,Homo sapiens,nuclear receptor coactivator 1(NCOA1)
15975,NM_006540,-1.56,0.0146,40864.13,10499,NCOA2,Homo sapiens,nuclear receptor coactivator 2(NCOA2)
15976,NM_181659,-1.55,0.0344,39086.62,8202,NCOA3,Homo sapiens,nuclear receptor coactivator 3(NCOA3)
15989,NM_006312,-1.04,0.0174,56489.62,9612,NCOR2,Homo sapiens,nuclear receptor corepressor 2(NCOR2)
16019,NM_201537,-6.03,0.00924,1125.51,57447,NDRG2,Homo sapiens,NDRG family member 2(NDRG2)
16021,NM_201538,-5.29,0.0297,539.54,57447,NDRG2,Homo sapiens,NDRG family member 2(NDRG2)
16023,NM_201539,-5.01,0.00433,631.89,57447,NDRG2,Homo sapiens,NDRG family member 2(NDRG2)
16029,NM_020465,-2.14,0.0288,452.84,65009,NDRG4,Homo sapiens,NDRG family member 4(NDRG4)
16030,NM_022910,-1.01,0.0394,192.55,65009,NDRG4,Homo sapiens,NDRG family member 4(NDRG4)
16037,NM_004544,-1.1,0.000739,41637.62,4705,NDUFA10,Homo sapiens,NADH:ubiquinone oxidoreductase subunit A10(NDUFA10)
16092,NM_213569,-3.46,0.0157,132712.42,10529,NEBL,Homo sapiens,nebulette(NEBL)
16127,NM_024608,-3.24,0.0392,3874.24,79661,NEIL1,Homo sapiens,nei like DNA glycosylase 1(NEIL1)
16143,NM_199289,-2.45,2.5e-05,1200.17,341676,NEK5,Homo sapiens,NIMA related kinase 5(NEK5)
16147,NM_178170,-1.64,0.0489,5914.81,284086,NEK8,Homo sapiens,NIMA related kinase 8(NEK8)
16176,NM_001142651,-1.9,0.0404,69595.21,54492,NEURL1B,Homo sapiens,neuralized E3 ubiquitin protein ligase 1B(NEURL1B)
16187,NM_000267,-1.29,0.0143,41981.32,4763,NF1,Homo sapiens,neurofibromin 1(NF1)
16211,NM_006162,-1.53,0.0303,1008.34,4772,NFATC1,Homo sapiens,nuclear factor of activated T cells 1(NFATC1)
16267,NM_021705,-1.87,0.0457,16525.99,4800,NFYA,Homo sapiens,nuclear transcription factor Y subunit alpha(NFYA)
16270,NM_001142590,-1.01,0.023,500.51,4802,NFYC,Homo sapiens,nuclear transcription factor Y subunit gamma(NFYC)
16283,NM_206915,-1.99,0.00658,11285.14,27018,BEX3,Homo sapiens,brain expressed X-linked 3(BEX3)
16290,NM_001033088,-1.01,0.0112,7156.04,51335,NGRN,Homo sapiens,"neugrin, neurite outgrowth associated(NGRN)"
16299,NM_001017370,-1.34,0.0233,10752.12,387921,NHLRC3,Homo sapiens,NHL repeat containing 3(NHLRC3)
16324,NM_004148,-1.88,0.000654,34781.01,4814,NINJ1,Homo sapiens,ninjurin 1(NINJ1)
16344,NM_005600,-1.07,0.0497,4270.97,4817,NIT1,Homo sapiens,nitrilase 1(NIT1)
16346,NM_024522,-3.81,0.00736,1468.16,79570,NKAIN1,Homo sapiens,sodium/potassium transporting ATPase interacting 1(NKAIN1)
16355,NM_005601,-1.83,0.0386,19.3,4818,NKG7,Homo sapiens,natural killer cell granule protein 7(NKG7)
16362,NM_198478,-3.42,0.00293,1890.36,284353,NKPD1,Homo sapiens,NTPase KAP family P-loop domain containing 1(NKPD1)
16436,NM_178130,-1.26,0.0121,52.07,347736,NME9,Homo sapiens,NME/NM23 family member 9(NME9)
16442,NM_020677,-1.72,0.00848,2829.07,57407,NMRAL1,Homo sapiens,NmrA like redox sensor 1(NMRAL1)
16443,NM_001127603,-3.14,0.015,1627.44,54981,NMRK1,Homo sapiens,nicotinamide riboside kinase 1(NMRK1)
16444,NM_017881,-2.63,0.0458,443.29,54981,NMRK1,Homo sapiens,nicotinamide riboside kinase 1(NMRK1)
16445,NR_023352,-2.61,0.0238,2282.41,54981,NMRK1,Homo sapiens,nicotinamide riboside kinase 1(NMRK1)
16523,NM_016931,-2.04,0.000919,10.47,50507,NOX4,Homo sapiens,NADPH oxidase 4(NOX4)
16524,NM_001143836,-2.04,0.0017,9.9,50507,NOX4,Homo sapiens,NADPH oxidase 4(NOX4)
16525,NM_001143837,-1.86,0.00134,9.15,50507,NOX4,Homo sapiens,NADPH oxidase 4(NOX4)
16527,NM_006647,-4.86,0.00859,1617.28,10811,NOXA1,Homo sapiens,NADPH oxidase activator 1(NOXA1)
16549,NM_006310,-1.33,0.0145,80467.56,9520,NPEPPS,Homo sapiens,aminopeptidase puromycin sensitive(NPEPPS)
16562,NM_004646,-1.81,0.00307,208.16,4868,NPHS1,Homo sapiens,"NPHS1 adhesion molecule, nephrin(NPHS1)"
16577,NM_024409,-3.98,0.0153,15.78,4880,NPPC,Homo sapiens,natriuretic peptide C(NPPC)
16656,NR_024046,-2.77,4.71e-06,176.43,100129354,NRADDP,Homo sapiens,"neurotrophin receptor associated death domain, pseudogene(NRADDP)"
16659,NM_001004354,-2.13,0.0102,22498.95,441478,NRARP,Homo sapiens,NOTCH regulated ankyrin repeat protein(NRARP)
16708,NM_003489,-3.15,0.0378,151987.22,8204,NRIP1,Homo sapiens,nuclear receptor interacting protein 1(NRIP1)
16709,NM_031474,-1.87,0.00928,1904.59,83714,NRIP2,Homo sapiens,nuclear receptor interacting protein 2(NRIP2)
16766,NM_001039576,-2.47,0.00375,3565.12,155400,NSUN5P1,Homo sapiens,NSUN5 pseudogene 1(NSUN5P1)
16844,NM_177533,-1.66,0.0112,6605.67,256281,NUDT14,Homo sapiens,nudix hydrolase 14(NUDT14)
16847,NM_032349,-1.49,6.87e-05,21551.41,84309,NUDT16L1,Homo sapiens,nudix hydrolase 16 like 1(NUDT16L1)
16867,NM_198038,-1.06,0.0313,592.67,53343,NUDT9,Homo sapiens,nudix hydrolase 9(NUDT9)
16903,NM_017681,-2.08,0.048,944.74,54830,NUP62CL,Homo sapiens,nucleoporin 62 C-terminal like(NUP62CL)
16925,NM_001009610,-1.66,0.00866,2511.19,728130,NUTM2D,Homo sapiens,NUT family member 2D(NUTM2D)
16926,NM_001045477,-1.17,0.0461,734.41,441457,NUTM2G,Homo sapiens,NUT family member 2G(NUTM2G)
16944,NM_001161625,-2.54,0.0316,763.57,158046,NXNL2,Homo sapiens,nucleoredoxin like 2(NXNL2)
16960,NM_025081,-3.12,0.0403,5423.83,57523,NYNRIN,Homo sapiens,NYN domain and retroviral integrase containing(NYNRIN)
16976,NM_016178,-2.92,0.0381,170.4,51686,OAZ3,Homo sapiens,ornithine decarboxylase antizyme 3(OAZ3)
16977,NM_001134939,-2.19,0.0196,877.43,51686,OAZ3,Homo sapiens,ornithine decarboxylase antizyme 3(OAZ3)
16981,NM_052843,-2.55,0.0349,11550.06,84033,OBSCN,Homo sapiens,"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF(OBSCN)"
16987,NM_017830,-1.16,0.0318,16864.27,54940,OCIAD1,Homo sapiens,OCIA domain containing 1(OCIAD1)
16994,NM_002538,-1.49,0.0116,7674.84,100506658,OCLN,Homo sapiens,occludin(OCLN)
17009,NM_153007,-2.52,0.04,5.73,146852,ODF4,Homo sapiens,outer dense fiber of sperm tails 4(ODF4)
17010,NM_003611,-1.37,0.0379,4064.31,8481,OFD1,Homo sapiens,OFD1 centriole and centriolar satellite protein(OFD1)
17018,NM_175902,-1.61,0.00412,4819.48,79701,OGFOD3,Homo sapiens,2-oxoglutarate and iron dependent oxygenase domain containing 3(OGFOD3)
17041,NM_006334,-4.56,0.00946,4172.74,10439,OLFM1,Homo sapiens,olfactomedin 1(OLFM1)
17058,NM_004498,-4.71,0.0224,569.56,3175,ONECUT1,Homo sapiens,one cut homeobox 1(ONECUT1)
17059,NM_004852,-3.26,0.0436,35731.27,9480,ONECUT2,Homo sapiens,one cut homeobox 2(ONECUT2)
17133,NM_001004451,-2.67,0.0338,27.89,347168,OR1J1,Homo sapiens,olfactory receptor family 1 subfamily J member 1(OR1J1)
17135,NM_001004452,-5.08,0.00843,33.94,26219,OR1J4,Homo sapiens,olfactory receptor family 1 subfamily J member 4(OR1J4)
17136,NM_080859,-3.03,0.0404,8.18,392392,OR1K1,Homo sapiens,olfactory receptor family 1 subfamily K member 1(OR1K1)
17147,NM_001005328,-5.85,0.0451,155.74,401427,OR2A7,Homo sapiens,olfactory receptor family 2 subfamily A member 7(OR2A7)
17250,NM_001005245,-5.41,0.0076,42.52,219487,OR5M11,Homo sapiens,olfactory receptor family 5 subfamily M member 11(OR5M11)
17273,NR_027688,-3.02,0.000966,456.8,219445,OR7E5P,Homo sapiens,olfactory receptor family 7 subfamily E member 5 pseudogene(OR7E5P)
17308,NM_006812,-1.63,0.016,114929.22,10956,OS9,Homo sapiens,OS9 endoplasmic reticulum lectin(OS9)
17318,NM_144498,-1.75,0.00315,71223.18,9885,OSBPL2,Homo sapiens,oxysterol binding protein like 2(OSBPL2)
17329,NM_145798,-3.06,0.0115,20542.48,114881,OSBPL7,Homo sapiens,oxysterol binding protein like 7(OSBPL7)
17356,NM_053001,-2.76,0.0416,12250.32,116039,OSR2,Homo sapiens,odd-skipped related transciption factor 2(OSR2)
17361,NM_012383,-1.51,0.0195,7686.41,26578,OSTF1,Homo sapiens,osteoclast stimulating factor 1(OSTF1)
17371,NM_194322,-3.7,0.0395,20.35,9381,OTOF,Homo sapiens,otoferlin(OTOF)
17375,NM_020157,-10.55,0.0294,1494.86,56914,OTOR,Homo sapiens,otoraplin(OTOR)
17377,NM_032109,-3.37,0.0363,222.81,23440,OTP,Homo sapiens,orthopedia homeobox(OTP)
17392,NM_130901,-2.75,0.0175,338.91,161725,OTUD7A,Homo sapiens,OTU deubiquitinase 7A(OTUD7A)
17401,NM_004561,-9.92,0.0239,11087.71,5017,OVOL1,Homo sapiens,ovo like transcriptional repressor 1(OVOL1)
17402,NM_021220,-8.67,7.74e-06,5725.4,58495,OVOL2,Homo sapiens,ovo like zinc finger 2(OVOL2)
17410,NM_181354,-1.7,0.0136,21726.15,55074,OXR1,Homo sapiens,oxidation resistance 1(OXR1)
17418,NM_174872,-8.66,0.00755,359.71,22953,P2RX2,Homo sapiens,purinergic receptor P2X 2(P2RX2)
17419,NM_012226,-8.6,0.0203,441.25,22953,P2RX2,Homo sapiens,purinergic receptor P2X 2(P2RX2)
17420,NM_016318,-8.11,0.0135,414.75,22953,P2RX2,Homo sapiens,purinergic receptor P2X 2(P2RX2)
17421,NM_170682,-7.45,0.00285,266.08,22953,P2RX2,Homo sapiens,purinergic receptor P2X 2(P2RX2)
17423,NM_170683,-5.59,0.00139,137.09,22953,P2RX2,Homo sapiens,purinergic receptor P2X 2(P2RX2)
17424,NM_002560,-2.46,0.0162,8306.23,5025,P2RX4,Homo sapiens,purinergic receptor P2X 4(P2RX4)
17441,NM_002564,-5.46,0.0185,13293.31,5029,P2RY2,Homo sapiens,purinergic receptor P2Y2(P2RY2)
17443,NM_176072,-2.61,0.00644,650.46,5029,P2RY2,Homo sapiens,purinergic receptor P2Y2(P2RY2)
17444,NM_002565,-2.9,0.0204,59.42,5030,P2RY4,Homo sapiens,pyrimidinergic receptor P2Y4(P2RY4)
17447,NM_176797,-3.92,0.0224,168.04,5031,P2RY6,Homo sapiens,pyrimidinergic receptor P2Y6(P2RY6)
17462,NM_177938,-2.23,0.0143,10900.67,54681,P4HTM,Homo sapiens,"prolyl 4-hydroxylase, transmembrane(P4HTM)"
17463,NM_177939,-1.92,0.00228,18157.08,54681,P4HTM,Homo sapiens,"prolyl 4-hydroxylase, transmembrane(P4HTM)"
17479,NM_001080487,-6.24,0.045,75.4,390748,PABPN1L,Homo sapiens,"PABPN1 like, cytoplasmic(PABPN1L)"
17495,NM_207421,-4.97,0.0246,31.27,353238,PADI6,Homo sapiens,peptidyl arginine deiminase 6(PADI6)
17521,NM_020459,-3.42,0.00859,17617.91,400961,PAIP2B,Homo sapiens,poly(A) binding protein interacting protein 2B(PAIP2B)
17532,NM_005884,-1.65,1.9e-05,38202.26,10298,PAK4,Homo sapiens,p21 (RAC1) activated kinase 4(PAK4)
17538,NM_001128629,-2.75,0.0163,6898.22,106821730,BUB1B-PAK6,Homo sapiens,BUB1B-PAK6 readthrough(BUB1B-PAK6)
17600,NM_024897,-3.81,8.77e-05,3724.28,79957,PAQR6,Homo sapiens,progestin and adipoQ receptor family member 6(PAQR6)
17629,NM_020367,-2.2,0.0305,2380.63,57097,PARP11,Homo sapiens,poly(ADP-ribose) polymerase family member 11(PARP11)
17634,NM_017851,-1.48,0.00851,4993.53,54956,PARP16,Homo sapiens,poly(ADP-ribose) polymerase family member 16(PARP16)
17662,NM_001144874,-2.37,0.0183,51.77,399968,PATE4,Homo sapiens,prostate and testis expressed 4(PATE4)
17665,NM_032051,-2.36,0.00329,38150.35,23598,PATZ1,Homo sapiens,POZ/BTB and AT hook containing zinc finger 1(PATZ1)
17666,NM_014323,-1.53,0.00205,11926.08,23598,PATZ1,Homo sapiens,POZ/BTB and AT hook containing zinc finger 1(PATZ1)
17667,NM_032050,-1.38,0.0135,28786.49,23598,PATZ1,Homo sapiens,POZ/BTB and AT hook containing zinc finger 1(PATZ1)
17672,NM_003989,-8.69,0.027,400.95,5076,PAX2,Homo sapiens,paired box 2(PAX2)
17673,NM_003990,-8.51,0.0167,353.13,5076,PAX2,Homo sapiens,paired box 2(PAX2)
17674,NM_003987,-8.28,0.0125,307.1,5076,PAX2,Homo sapiens,paired box 2(PAX2)
17695,NM_006194,-2.58,0.000214,8186.7,5083,PAX9,Homo sapiens,paired box 9(PAX9)
17706,NM_022129,-2.22,0.00203,2001.03,64081,PBLD,Homo sapiens,phenazine biosynthesis like protein domain containing(PBLD)
17710,NM_002585,-2.65,0.00415,31264.56,5087,PBX1,Homo sapiens,PBX homeobox 1(PBX1)
17782,NM_031861,-10.5,0.0197,4311.04,56138,PCDHA11,Homo sapiens,protocadherin alpha 11(PCDHA11)
17783,NM_018902,-8.06,0.0152,3186.91,56138,PCDHA11,Homo sapiens,protocadherin alpha 11(PCDHA11)
17787,NM_031865,-5.62,0.0194,681.06,56136,PCDHA13,Homo sapiens,protocadherin alpha 13(PCDHA13)
17788,NM_031495,-9.67,0.00568,392.36,56146,PCDHA2,Homo sapiens,protocadherin alpha 2(PCDHA2)
17793,NM_018907,-5.38,0.0419,1312.79,56144,PCDHA4,Homo sapiens,protocadherin alpha 4(PCDHA4)
17799,NM_031852,-4.08,0.0368,129.63,56141,PCDHA7,Homo sapiens,protocadherin alpha 7(PCDHA7)
17801,NM_031856,-4.12,0.0234,711.88,56140,PCDHA8,Homo sapiens,protocadherin alpha 8(PCDHA8)
17803,NM_014005,-5.67,0.0271,396.45,9752,PCDHA9,Homo sapiens,protocadherin alpha 9(PCDHA9)
17821,NM_018937,-3.87,0.0376,3473.51,56132,PCDHB3,Homo sapiens,protocadherin beta 3(PCDHB3)
17878,NR_026544,-1.85,0.0321,449.19,100233209,PCED1B-AS1,Homo sapiens,PCED1B antisense RNA 1(PCED1B-AS1)
17883,NM_006315,-1.3,0.0029,41633.15,10336,PCGF3,Homo sapiens,polycomb group ring finger 3(PCGF3)
17894,NM_014510,-2.24,0.0262,8092.55,27445,PCLO,Homo sapiens,piccolo presynaptic cytomatrix protein(PCLO)
17898,NM_052937,-1.31,0.00126,24371.33,115294,PCMTD1,Homo sapiens,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1(PCMTD1)
17912,NM_174895,-7.33,0.0301,655.77,126006,PCP2,Homo sapiens,Purkinje cell protein 2(PCP2)
17913,NM_006198,-6.74,0.0481,868.98,5121,PCP4,Homo sapiens,Purkinje cell protein 4(PCP4)
17930,NM_021213,-1.42,0.013,11121.25,58488,PCTP,Homo sapiens,phosphatidylcholine transfer protein(PCTP)
17951,NM_145341,-3.82,0.00438,11733.29,27250,PDCD4,Homo sapiens,programmed cell death 4(PDCD4)
17952,NM_014456,-3.64,0.0261,316052.17,27250,PDCD4,Homo sapiens,programmed cell death 4(PDCD4)
17953,NR_026932,-2.84,0.0218,9617.69,282997,PDCD4-AS1,Homo sapiens,PDCD4 antisense RNA 1(PDCD4-AS1)
17972,NM_001003683,-3.11,0.00851,11.77,5136,PDE1A,Homo sapiens,phosphodiesterase 1A(PDE1A)
18003,NM_001145291,-4.16,0.0472,309.88,5158,PDE6B,Homo sapiens,phosphodiesterase 6B(PDE6B)
18004,NM_000283,-3.89,0.0334,325.59,5158,PDE6B,Homo sapiens,phosphodiesterase 6B(PDE6B)
18011,NM_002604,-1.63,0.0224,3269.54,5150,PDE7A,Homo sapiens,phosphodiesterase 7A(PDE7A)
18022,NM_001001567,-5.16,0.0488,85.46,5152,PDE9A,Homo sapiens,phosphodiesterase 9A(PDE9A)
18026,NM_001001580,-4.55,0.0416,41.06,5152,PDE9A,Homo sapiens,phosphodiesterase 9A(PDE9A)
18027,NM_001001571,-4.4,0.0132,60.89,5152,PDE9A,Homo sapiens,phosphodiesterase 9A(PDE9A)
18028,NM_001001572,-4.36,0.0147,55.21,5152,PDE9A,Homo sapiens,phosphodiesterase 9A(PDE9A)
18029,NM_001001582,-4.31,0.0369,75.57,5152,PDE9A,Homo sapiens,phosphodiesterase 9A(PDE9A)
18031,NM_001001569,-4.21,0.0394,49.95,5152,PDE9A,Homo sapiens,phosphodiesterase 9A(PDE9A)
18033,NM_001001578,-4.15,0.0405,48.94,5152,PDE9A,Homo sapiens,phosphodiesterase 9A(PDE9A)
18034,NM_001001574,-4.11,0.0369,58.95,5152,PDE9A,Homo sapiens,phosphodiesterase 9A(PDE9A)
18035,NM_001001570,-4.09,0.0313,73.4,5152,PDE9A,Homo sapiens,phosphodiesterase 9A(PDE9A)
18037,NM_001001568,-3.65,0.0262,49.55,5152,PDE9A,Homo sapiens,phosphodiesterase 9A(PDE9A)
18040,NM_001001579,-3.02,0.0373,29.93,5152,PDE9A,Homo sapiens,phosphodiesterase 9A(PDE9A)
18042,NM_002607,-3.3,0.000166,5041.55,5154,PDGFA,Homo sapiens,platelet derived growth factor subunit A(PDGFA)
18044,NM_002608,-6.02,9.08e-05,19743.91,5155,PDGFB,Homo sapiens,platelet derived growth factor subunit B(PDGFB)
18045,NM_033016,-5.6,0.00188,13160.88,5155,PDGFB,Homo sapiens,platelet derived growth factor subunit B(PDGFB)
18057,NM_006849,-2.61,0.0151,235.26,64714,PDIA2,Homo sapiens,protein disulfide isomerase family A member 2(PDIA2)
18063,NM_152835,-1.22,0.017,12401.1,149420,PDIK1L,Homo sapiens,PDLIM1 interacting kinase 1 like(PDIK1L)
18065,NM_002611,-2.3,0.00298,33500.15,5164,PDK2,Homo sapiens,pyruvate dehydrogenase kinase 2(PDK2)
18066,NM_001142386,-1.57,0.0031,7894.43,5165,PDK3,Homo sapiens,pyruvate dehydrogenase kinase 3(PDK3)
18090,NM_002613,-1.78,0.00476,23737.34,5170,PDPK1,Homo sapiens,3-phosphoinositide dependent protein kinase 1(PDPK1)
18091,NM_031268,-1.23,0.00144,49990.57,5170,PDPK1,Homo sapiens,3-phosphoinositide dependent protein kinase 1(PDPK1)
18106,NR_003610,-2.29,0.0402,3108.95,283970,PDXDC2P-NPIPB14P,Homo sapiens,"PDXDC2P-NPIPB14P readthrough, transcribed pseudogene(PDXDC2P-NPIPB14P)"
18111,NM_178140,-4.53,0.0375,19674.33,23037,PDZD2,Homo sapiens,PDZ domain containing 2(PDZD2)
18114,NM_024895,-1.96,0.0201,1158.8,79955,PDZD7,Homo sapiens,PDZ domain containing 7(PDZD7)
18126,NM_002567,-1.03,0.0274,213879.21,5037,PEBP1,Homo sapiens,phosphatidylethanolamine binding protein 1(PEBP1)
18129,NM_018441,-2.08,0.0352,6803.19,55825,PECR,Homo sapiens,peroxisomal trans-2-enoyl-CoA reductase(PECR)
18150,NM_022817,-2.48,0.000167,22728.3,8864,PER2,Homo sapiens,period circadian regulator 2(PER2)
18160,NM_003847,-3.4,0.0429,10605.47,8800,PEX11A,Homo sapiens,peroxisomal biogenesis factor 11 alpha(PEX11A)
18161,NM_003846,-1.82,0.0146,36123.61,8799,PEX11B,Homo sapiens,peroxisomal biogenesis factor 11 beta(PEX11B)
18162,NM_080662,-2.97,0.0419,1233.03,92960,PEX11G,Homo sapiens,peroxisomal biogenesis factor 11 gamma(PEX11G)
18182,NM_000288,-1.44,0.0162,3304.91,5191,PEX7,Homo sapiens,peroxisomal biogenesis factor 7(PEX7)
18214,NR_027017,-1.96,0.0153,1944.68,27315,PGAP2,Homo sapiens,post-GPI attachment to proteins 2(PGAP2)
18219,NM_001017434,-1.84,0.0174,1237.31,267002,PGBD2,Homo sapiens,piggyBac transposable element derived 2(PGBD2)
18223,NM_024554,-1.84,0.00443,277.97,79605,PGBD5,Homo sapiens,piggyBac transposable element derived 5(PGBD5)
18238,NM_015599,-1.55,0.0159,2269.62,5238,PGM3,Homo sapiens,phosphoglucomutase 3(PGM3)
18241,NR_002836,-1.81,0.0423,6058.51,595135,PGM5P2,Homo sapiens,phosphoglucomutase 5 pseudogene 2(PGM5P2)
18248,NM_024419,-1.11,0.00706,12397.4,9489,PGS1,Homo sapiens,phosphatidylglycerophosphate synthase 1(PGS1)
18266,NM_000444,-2.23,0.0386,789.51,5251,PHEX,Homo sapiens,phosphate regulating endopeptidase X-linked(PHEX)
18299,NM_015107,-1.84,0.00492,51971.82,23133,PHF8,Homo sapiens,PHD finger protein 8(PHF8)
18305,NM_000292,-1.56,0.000921,19914.35,5256,PHKA2,Homo sapiens,phosphorylase kinase regulatory subunit alpha 2(PHKA2)
18320,NM_198850,-1.61,0.000384,4654.1,653583,PHLDB3,Homo sapiens,pleckstrin homology like domain family B member 3(PHLDB3)
18322,NM_015020,-1.17,0.0386,24055.95,23035,PHLPP2,Homo sapiens,PH domain and leucine rich repeat protein phosphatase 2(PHLPP2)
18325,NM_001008489,-1.03,0.0201,2170.99,493911,PHOSPHO2,Homo sapiens,"phosphatase, orphan 2(PHOSPHO2)"
18352,NM_058004,-1.05,0.0495,55314.87,5297,PI4KA,Homo sapiens,phosphatidylinositol 4-kinase alpha(PI4KA)
18366,NM_012407,-2.05,0.00789,7423.8,9463,PICK1,Homo sapiens,protein interacting with PRKCA 1(PICK1)
18390,NM_145167,-1.36,0.0394,35091.39,93183,PIGM,Homo sapiens,phosphatidylinositol glycan anchor biosynthesis class M(PIGM)
18393,NM_032634,-1.13,0.0139,40038.03,84720,PIGO,Homo sapiens,phosphatidylinositol glycan anchor biosynthesis class O(PIGO)
18395,NM_153682,-1.53,0.0434,1712.86,51227,PIGP,Homo sapiens,phosphatidylinositol glycan anchor biosynthesis class P(PIGP)
18398,NM_004204,-1.61,0.0265,19700.18,9091,PIGQ,Homo sapiens,phosphatidylinositol glycan anchor biosynthesis class Q(PIGQ)
18399,NM_148920,-1.31,0.00626,22059.98,9091,PIGQ,Homo sapiens,phosphatidylinositol glycan anchor biosynthesis class Q(PIGQ)
18400,NM_002644,-1.57,0.0408,137.57,5284,PIGR,Homo sapiens,polymeric immunoglobulin receptor(PIGR)
18406,NM_017861,-1.58,0.0345,39596.78,54965,PIGX,Homo sapiens,phosphatidylinositol glycan anchor biosynthesis class X(PIGX)
18414,NM_002646,-3.02,0.001,33023.51,5287,PIK3C2B,Homo sapiens,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta(PIK3C2B)
18421,NM_052880,-4.84,0.0058,5947.66,113791,PIK3IP1,Homo sapiens,phosphoinositide-3-kinase interacting protein 1(PIK3IP1)
18422,NM_001135911,-4.1,0.0023,2652.05,113791,PIK3IP1,Homo sapiens,phosphoinositide-3-kinase interacting protein 1(PIK3IP1)
18423,NM_181504,-5.1,0.0168,14757.08,5295,PIK3R1,Homo sapiens,phosphoinositide-3-kinase regulatory subunit 1(PIK3R1)
18424,NM_181524,-4.22,9.35e-05,10582.77,5295,PIK3R1,Homo sapiens,phosphoinositide-3-kinase regulatory subunit 1(PIK3R1)
18427,NM_003629,-1.73,0.0322,67115.4,8503,PIK3R3,Homo sapiens,phosphoinositide-3-kinase regulatory subunit 3(PIK3R3)
18438,NM_013440,-1.67,0.0137,38508.4,29990,PILRB,Homo sapiens,paired immunoglobin like type 2 receptor beta(PILRB)
18439,NM_175047,-1.48,0.0455,20685.69,29990,PILRB,Homo sapiens,paired immunoglobin like type 2 receptor beta(PILRB)
18453,NM_024779,-1.89,5.35e-05,80705.77,79837,PIP4K2C,Homo sapiens,phosphatidylinositol-5-phosphate 4-kinase type 2 gamma(PIP4K2C)
18461,NM_003558,-7.7,0.0325,1685.94,8395,PIP5K1B,Homo sapiens,phosphatidylinositol-4-phosphate 5-kinase type 1 beta(PIP5K1B)
18475,NM_181671,-3.34,0.0362,21528.97,26207,PITPNC1,Homo sapiens,phosphatidylinositol transfer protein cytoplasmic 1(PITPNC1)
18513,NM_181794,-2.99,0.0139,1928.5,5570,PKIB,Homo sapiens,cAMP-dependent protein kinase inhibitor beta(PKIB)
18535,NM_007183,-2.5,0.00422,36946.77,11187,PKP3,Homo sapiens,plakophilin 3(PKP3)
18536,NM_001005476,-1.24,0.0184,74536.22,8502,PKP4,Homo sapiens,plakophilin 4(PKP4)
18539,NM_003561,-2.28,0.0198,239.14,8399,PLA2G10,Homo sapiens,phospholipase A2 group X(PLA2G10)
18540,NM_030821,-1.39,0.00325,6166.56,81579,PLA2G12A,Homo sapiens,phospholipase A2 group XIIA(PLA2G12A)
18554,NM_001114633,-1.48,0.0141,2949.04,100137049,PLA2G4B,Homo sapiens,phospholipase A2 group IVB(PLA2G4B)
